Price,Close,High,Low,Open,Volume
Ticker,RY.TO,RY.TO,RY.TO,RY.TO,RY.TO
Date,,,,,
2020-01-02,84.80054473876953,84.87424573589847,84.26004576796329,84.58762033378842,1354100
2020-01-03,84.4893569946289,84.74323059609236,84.07170546106194,84.26005664334524,3199000
2020-01-06,84.5057144165039,84.52209033052928,84.09624783826398,84.13719074730949,3139000
2020-01-07,84.53849029541016,84.93157479443991,84.44840712938971,84.71865037948561,1289100
2020-01-08,85.21003723144531,85.58674590962622,84.45661362711647,84.52212980974802,4035100
2020-01-09,85.5212173461914,85.86516788326321,85.3492420776555,85.57854243570337,2540600
2020-01-10,85.41475677490234,85.66862413150213,85.12812508432911,85.41475677490234,2230900
2020-01-13,85.7505111694336,85.7996451715663,85.12812006790135,85.63586099914681,6241400
2020-01-14,86.02893829345703,86.21728943745907,85.69317267020122,85.84058090149028,4430700
2020-01-15,86.35653686523438,86.35653686523438,85.9225031009153,85.98801928178491,2607300
2020-01-16,86.92977905273438,87.21640448454582,86.39747110910407,86.43842027706249,2048300
2020-01-17,87.25735473632812,87.42113891426452,87.01986330474423,87.21640556786109,4172300
2020-01-20,87.67499542236328,87.84697066231939,87.28191094473932,87.29828686132153,1978900
2020-01-21,87.45390319824219,87.81423591280196,87.34744409983423,87.74871973779722,7447100
2020-01-22,87.4047622680664,87.82241379271727,87.17545567371205,87.5685464446394,4587700
2020-01-23,87.87975311279297,87.87975311279297,87.13452686632944,87.29831106942979,5277300
2020-01-24,87.4745101928711,88.18575283770107,87.27602578096909,87.81359377667162,2231800
2020-01-27,87.12714385986328,87.39179179389158,86.3414720803211,86.47379289248303,3384500
2020-01-28,87.41659545898438,87.69778741849947,87.1354098091733,87.36697594659513,5561800
2020-01-29,87.4827651977539,87.8466584735356,87.25947106651799,87.25947106651799,4934500
2020-01-30,87.28427124023438,87.48275559172782,86.84594873873877,87.08578688874093,2669000
2020-01-31,86.4903564453125,87.16851732357455,86.34149155448884,86.83770575399909,2763300
2020-02-03,86.63921356201172,87.08580819440984,86.6226695146792,86.67229534697142,2727500
2020-02-04,88.02860260009766,88.0947598495033,87.44968092244218,87.46622496707181,2326600
2020-02-05,88.45038604736328,88.68195851722017,88.20228215135928,88.46693009291967,4030700
2020-02-06,89.01277160644531,89.01277160644531,88.52482948423524,88.61580281374987,2062600
2020-02-07,88.69021606445312,88.97140802568012,88.45864992562151,88.54135121667508,1277600
2020-02-10,88.8390884399414,88.93006176072011,88.41730992691794,88.41730992691794,3115200
2020-02-11,89.12853240966797,89.29394129001726,88.83907475618624,88.94659210583917,1418600
2020-02-12,89.36839294433594,89.3932027051783,89.01277164961681,89.31877342265125,2034100
2020-02-13,89.57514190673828,89.6495774927734,88.88044342216867,89.0458460204839,4704900
2020-02-14,89.5668716430664,89.77362803530829,89.26086991105485,89.50070808321996,1970800
2020-02-18,89.19470977783203,89.38492844227217,88.79774102291157,89.03757920429061,4046800
2020-02-19,89.12029266357422,89.33531480612065,88.93007397317727,89.31877706811919,2218100
2020-02-20,89.31877136230469,89.45109849668503,89.037585666304,89.27741755538456,4167100
2020-02-21,90.31946563720703,90.49314025723154,89.87287105298488,90.14579101718252,5528000
2020-02-24,89.58342742919922,89.62478123986212,88.33461680170619,88.49175371057844,3005000
2020-02-25,87.84667205810547,89.43455990936853,87.50758848783599,89.31877681457051,4582400
2020-02-26,85.98585510253906,88.47520399650358,85.98585510253906,87.86320049200022,4138800
2020-02-27,84.78665924072266,85.38211866475288,83.45515386883294,85.10920502015937,3211400
2020-02-28,82.55369567871094,83.53785816824326,81.49510391335076,82.70256054007125,7774400
2020-03-02,84.59644317626953,84.67914446826272,81.88380041678646,82.272503429829,5715900
2020-03-03,83.18222045898438,85.51443195270808,83.07470311332933,85.26632179626164,6468200
2020-03-04,83.67845916748047,84.56337639917162,82.93413478808951,84.31526616947288,5061500
2020-03-05,82.53714752197266,82.91757849526032,81.88379661903173,82.50406574476888,5322200
