bank_name,close_price,high_price,low_price,open_price,volume,SMA,EMA,Returns,Volatility
BMO,0.09224593424258622,0.08299195690509426,0.09764833744571592,0.09599707096528544,-0.6049811207960047,,0.07123048706399339,-0.05058017564444769,
BMO,0.08620452829633475,0.08299157968335484,0.09949692726554285,0.09573364905039378,-0.7782380198882396,,0.07281744127904209,-0.07789689703637599,
BMO,0.06992042944731935,0.05814711085862553,0.07889413419586222,0.06180851406664903,0.00306792973896604,,0.07403431118280643,-0.2114171126547542,
BMO,0.07832526333181093,0.06834651046514946,0.08391290249796089,0.07785080934866993,0.13822395960219971,,0.07540187950393619,0.10980401261764226,
BMO,0.07228461070938169,0.06651624003452519,0.08761121534007105,0.07837707273312707,-0.1692364476225438,,0.07661674015606372,-0.07828734874892077,
BMO,0.06913245272927883,0.054485758165619146,0.0757243289088208,0.0641752432351367,-0.9234635651905664,,0.07774198891181944,-0.0407558546868204,
BMO,0.03251162397565336,0.038931684949537325,0.045700513560368416,0.05534450383155958,-0.7992955538639107,,0.07808335422630334,-0.4806992275386024,
BMO,0.021896286888832023,0.03338237857952275,0.04089627022228891,0.04099556285246089,-0.12967277716421488,,0.07819719327141611,-0.14032490050401447,
BMO,0.0420645233652059,0.036553229949066804,0.05637512885988216,0.045512617713789075,-0.5157842644402537,,0.0787282157421416,0.26713495859824365,
BMO,0.05639450021938656,0.050557401732102214,0.06891826476033545,0.05932968430178387,-0.6210379156853695,,0.07954674262804545,0.18869198818484187,
BMO,0.07337843689924292,0.05663483710955746,0.08039416510178032,0.06198698557286026,-0.5522522392737262,,0.08070227502357387,0.22228504278787195,
BMO,0.07390877687008472,0.05610615136073078,0.07959325679583043,0.06676949769807743,-1.13056900435678,,0.08184595503962416,0.007254602709423859,
BMO,0.06488671966725548,0.05584231484530903,0.07585746190003567,0.06889569513279385,-0.786266417332922,,0.0827793567173797,-0.1173532756742865,
BMO,0.06515188965267638,0.059277197305259356,0.08306276720142243,0.07048964409591284,-0.866380298613545,,0.08369978991866334,0.0038116397687622656,
BMO,0.062498180934941416,0.05108604178154469,0.07345537512262332,0.07022403713236186,-0.7477233058717985,,0.08454680769101747,-0.03434422842703964,
BMO,0.05427188479631562,0.04368772299315796,0.06384795530997461,0.052687284361521446,-0.37205553900049476,,0.08520597102243416,-0.10740895769546939,
BMO,0.05586416024854474,0.04051718749487188,0.06731759011639792,0.05401583815255169,-1.2347680779714503,,0.08588519607641315,0.021229400338005282,-0.40592236065988535
BMO,0.04232944224268606,0.0370810956058585,0.05984413649183827,0.05242067516374224,-0.6457354434177399,,0.08626949037062233,-0.17755485996653655,-0.4014388696691517
BMO,0.03675685482179523,0.04289459973292603,0.05530746831590953,0.061986701248437234,-1.0371198188460067,,0.08653028209394986,-0.07316034788967128,-0.4011613101095882
BMO,0.0410033412076408,0.023341974490325285,0.049169891290106106,0.03621306373416628,-0.8905335282140725,,0.0868742235599945,0.056375202019697264,-0.40776992878422313
BMO,0.032245951774350974,0.029154998542991934,0.04836919149085454,0.0386044732691267,-0.7626234672309972,,0.08702922737518824,-0.11529626835757867,-0.4075821139314176
BMO,-0.006232824632806005,0.0032601218943563207,0.012340670756115583,0.008844565073554654,-0.45890510966267334,,0.08638092088878788,-0.5122947228805782,-0.3784267678141238
BMO,-0.0651452586096985,-0.020256559433632217,-0.05891526857508256,-0.011881023592906631,-0.3956644704691794,,0.0845202536240043,-0.7991888997350393,-0.3307231725148841
BMO,-0.10627799484253118,-0.06887546247793991,-0.10188250933516135,-0.06289786260892634,-0.3948820419046553,,0.08184099608525615,-0.5687854378345778,-0.3135792928944912
