Price,Close,High,Low,Open,Volume
Ticker,BMO.TO,BMO.TO,BMO.TO,BMO.TO,BMO.TO
Date,,,,,
2020-01-02,79.60018920898438,79.77383461363621,79.12661466473293,79.7501567896977,753600
2020-01-03,79.40287017822266,79.45812044427582,78.72407775423963,79.008223700178,1473000
2020-01-06,79.3397445678711,79.36342842064148,78.98456506008985,79.01613750862155,1147500
2020-01-07,79.2055435180664,79.74226294589766,79.17397107856726,79.36340571556212,702000
2020-01-08,79.78173828125,80.21584582030816,79.32394689373902,79.33973010421317,1088400
2020-01-09,80.07376098632812,80.32633446932316,79.8211875033331,80.11322803941326,1683900
2020-01-10,80.05008697509766,80.16848211816402,79.68701295236733,80.0264091508498,1243400
2020-01-13,80.6657485961914,80.6657485961914,79.82120526000712,80.05010097080094,4100400
2020-01-14,81.06827545166016,81.12352571543316,80.50787819858338,80.6736289899024,1923500
2020-01-15,81.3050765991211,81.43136035240393,81.01303601054842,81.02093062694982,1729600
2020-01-16,81.58133697509766,81.68394291234904,81.3050855887835,81.43926397330344,1809800
2020-01-17,81.92864227294922,81.96810332259912,81.61292376660171,81.69185188773118,1545900
2020-01-20,81.69183349609375,82.44165951075652,81.69183349609375,81.77076159945378,1591500
2020-01-21,82.35482788085938,82.43376199750813,81.6997192741993,81.88914790613549,1384400
2020-01-22,82.40218353271484,82.67843485531226,82.14171541919706,82.35482186182158,1100600
2020-01-23,82.2838134765625,82.55217026552852,81.85759443953205,82.36274158968021,2397400
2020-01-24,82.10224151611328,82.55213821019944,81.91281291382087,82.35481499311206,1888100
2020-01-27,81.6128921508789,81.80232077257348,81.29717376683641,81.33664082302697,4184800
2020-01-28,81.865478515625,82.11015744133144,81.44715415032239,81.81812285821815,4582100
2020-01-29,81.6839370727539,82.05490577435316,81.5576533145363,81.83390468110122,3678300
2020-01-30,81.5892105102539,81.6918164209926,81.20245264752118,81.40767049082558,1461200
2020-01-31,80.48871612548828,81.22238769224059,80.30529519169099,81.14264184093594,1826200
2020-02-03,80.16973876953125,81.05493184668696,80.16176235792804,80.71201915838142,3794600
2020-02-04,80.77579498291016,81.15060712529423,80.62427362725252,80.84756441397896,2659600
2020-02-05,81.20642852783203,81.57326425506763,80.99908447879713,81.26225122362403,2350200
2020-02-06,81.71682739257812,81.75669727889617,81.342015172719,81.342015172719,2552400
2020-02-07,81.73277282714844,81.74074923797242,81.31809072758278,81.48555884957385,852400
2020-02-10,81.46162414550781,81.73276123287319,81.20643379330949,81.54934639947142,1864500
2020-02-11,81.46961212158203,81.83644792468381,81.42175974085134,81.59720427368671,1629000
2020-02-12,81.38983917236328,81.58920680199122,81.1346488498082,81.58920680199122,1977800
2020-02-13,81.14263153076172,81.36592231973026,80.84756522578604,81.06288568958976,3082100
2020-02-14,81.19049072265625,81.27024266072128,80.9512531611171,81.10276845815963,546100
2020-02-18,80.78378295898438,81.16656548126075,80.72796025430998,81.05492007191192,2277600
2020-02-19,80.61632537841797,81.34202677299467,80.59240222637166,81.34202677299467,1127100
2020-02-20,80.74390411376953,80.75188052392978,80.40896789765813,80.56845959555358,1558000
2020-02-21,80.48072814941406,80.92731580413535,80.3850355752876,80.6402259133208,1934000
2020-02-24,79.32441711425781,80.14581101989211,79.30846429196683,79.7470756416837,2826800
2020-02-25,77.55403137207031,79.43606285148738,77.17921914157857,79.12504974197701,3012700
2020-02-26,76.31794738769531,77.96871157619972,75.8952888689516,77.59390543912698,3015000
2020-02-27,74.57147216796875,75.68793214483942,73.90957015716903,75.64805618400864,2012800
2020-02-28,72.73729705810547,73.74211177794736,71.44539241830876,73.03236338811965,4242900
2020-03-02,73.44703674316406,73.55071180899377,71.86804845476868,72.4342518175139,2796500
2020-03-03,71.75641632080078,74.2365446023155,71.64476482522981,73.81388610445035,3630700
2020-03-04,72.5140151977539,72.64958376439988,71.23806322063513,72.474139226755,2321700
2020-03-05,70.18538665771484,71.34171655198479,69.58728372946123,71.31779340832946,3173700
2020-03-06,67.28260803222656,68.8137503816201,67.21880891328045,68.74197485175101,4113800
2020-03-09,58.34295654296875,64.19638828068328,57.68902475938427,64.19638828068328,5946800
2020-03-10,60.5838508605957,61.60461239673655,57.23447022538756,61.46904383614068,6116200
2020-03-11,57.72092056274414,59.64282765331078,57.34611448677899,59.14839368478152,5313900
2020-03-12,48.24696731567383,54.196096770277286,47.73658666055946,53.43052578760573,11609700
2020-03-13,56.43699264526367,56.43699264526367,51.27736288621152,52.23432518880785,8046800
2020-03-16,49.45115661621094,52.433698363555735,48.64571255021901,50.192804608296136,4621900
2020-03-17,48.9726676940918,50.591531981421824,47.0108908175083,50.24064602497798,7088300
2020-03-18,46.35696792602539,47.84823713149996,44.71417735601799,45.431902129834086,5353600
2020-03-19,48.382537841796875,49.19595818522556,46.36493828067332,46.747723787797035,5091100
2020-03-20,49.6505241394043,53.96484047829838,48.31874953877276,49.44318309720218,8743500
2020-03-23,44.84974670410156,50.216723336031265,44.466958149103476,49.08431353188868,5328000
2020-03-24,51.11786651611328,51.31723417497817,47.05874085993983,48.167227598600206,5574400
