Price,Close,High,Low,Open,Volume
Ticker,BNS.TO,BNS.TO,BNS.TO,BNS.TO,BNS.TO
Date,,,,,
2020-03-02,41.4344482421875,41.51664997781144,40.60658273868697,40.9588655771683,4568800
2020-03-03,40.8884162902832,41.78674016317567,40.83557468960663,41.63408294757874,4307900
2020-03-04,41.52839660644531,41.52839660644531,40.95887139994674,41.24069882155605,3162300
2020-03-05,40.37173843383789,40.98236460636226,39.995968481515206,40.87080824887882,3893800
2020-03-06,39.39120101928711,39.85504014869849,39.18570224900645,39.63192751546781,4418400
2020-03-09,34.870235443115234,37.56520724283976,34.746935589688206,35.756815872006875,7363900
2020-03-10,35.40453338623047,36.37331280352722,34.365295718878336,36.27937032138583,9134300
2020-03-11,34.33592987060547,35.37516728143192,34.253730913246436,34.71169970641589,6256200
2020-03-12,29.744508743286133,32.0578377369519,28.722884842425657,31.11254523444819,11684500
2020-03-13,34.7528076171875,34.81152236484915,31.071442367600483,31.07731273160714,9611300
2020-03-16,30.91877555847168,32.9913799615451,30.231823775804134,31.118403972554358,11593900
2020-03-17,31.717300415039062,32.70956700673873,29.767994974090815,31.541158925884528,7892900
2020-03-18,29.327638626098633,31.094929361696533,28.235559217870826,29.82670847174153,6247700
2020-03-19,29.756242752075195,29.89128609444916,28.188580903176923,28.85204855823969,6540100
2020-03-20,29.374605178833008,32.20462027087165,28.88140855343197,30.149629240719943,9325400
2020-03-23,27.431175231933594,29.691662472015576,27.23154675593538,28.981223466452736,8353200
2020-03-24,30.683927536010742,31.218225051063285,28.86966579646798,29.057550758987496,7935200
2020-03-25,33.6137580871582,34.635381953858136,30.713287230139393,31.517668745392417,8201800
2020-03-26,34.0952033996582,35.11095380845289,33.24972126812305,33.4669635518103,4978100
2020-03-27,31.875816345214844,33.31430788558107,31.617473182534393,32.6919411485154,6016800
2020-03-30,32.181129455566406,32.357270888307255,31.0655633456767,31.81123272450045,6779500
2020-03-31,33.74293518066406,34.007146031412496,32.23398481983339,32.3455411911692,12165600
2020-04-01,31.928665161132812,32.86809000718036,31.864080050079384,32.75653365382456,7227000
2020-04-02,32.3690185546875,32.80350321798203,31.781879444393716,32.26920571123815,9310500
2020-04-03,32.051963806152344,32.439477234704626,31.529409796653596,32.122422055388505,6251800
2020-04-06,33.695892333984375,34.11640456615646,33.31194391778912,33.56181555925649,7753300
2020-04-07,33.82996368408203,35.43278994383807,33.64103836500785,34.79897276953993,6985400
2020-04-08,34.37236404418945,34.59176108718769,33.46430130457111,34.12858734709091,6701800
2020-04-09,34.981807708740234,35.37794310756171,34.38455715345458,34.798974459752905,7527100
2020-04-13,33.939659118652344,35.04274482200938,33.921377214492544,34.981801361685704,5490400
2020-04-14,33.842159271240234,34.664901904633645,33.42774191454152,34.524733037347445,4184100
2020-04-15,32.7025032043457,33.34850735869522,32.67202863589188,33.28146897778396,5536300
2020-04-16,31.660358428955078,32.88533109816995,31.61160479283407,32.75125434657213,3638500
2020-04-17,33.1839599609375,33.30584689941032,32.49529422281619,32.885334693804154,4787200
2020-04-20,33.372886657714844,33.82387345136642,31.916326910539134,32.51357746941636,5267100
2020-04-21,31.971176147460938,33.22662065231984,31.971176147460938,32.48919845723438,4010600
2020-04-22,32.36122131347656,32.7329799219385,32.05650109613327,32.61109013409477,3002100
2020-04-23,32.166202545166016,32.63547130474017,32.08697432113874,32.45873294682618,3327400
2020-04-24,32.51356506347656,32.55013169954148,31.86756110762925,32.30026299374767,3561000
2020-04-27,33.21443557739258,33.28147396835627,32.42825962964233,32.68422336428772,4685500
2020-04-28,33.79339599609375,33.957944475900796,33.34850419188188,33.79339599609375,4773000
2020-04-29,35.25605010986328,35.34746814342922,34.40893083231719,34.40893083231719,7197400
2020-04-30,34.0067024230957,34.9147680511531,34.0067024230957,34.84163475422274,6068500
2020-05-01,33.062068939208984,33.506957910595986,32.98893565121998,33.318032612327166,4456900
2020-05-04,32.65984344482422,33.214432428933335,32.20885949464208,32.81829703530629,7058600
2020-05-05,32.40388488769531,33.16568406080879,32.34903348757336,33.1352094858276,2738000
2020-05-06,32.26980209350586,32.83048597649593,32.00774347617592,32.63546574196405,3458700
2020-05-07,31.934619903564453,32.836588054211575,31.92243007212805,32.47092712925378,4849900
2020-05-08,32.26980209350586,32.446537586450816,32.0382152106438,32.34902746918488,4079000
2020-05-11,32.550148010253906,32.59890449438633,31.76397202801609,32.080879252922394,3349300
2020-05-12,32.141822814941406,33.062075506199776,32.11744315754042,32.702506742817995,2124400
2020-05-13,30.75229835510254,32.184478352170004,30.3927267925557,32.17838627326813,6778700
2020-05-14,30.80714988708496,31.337362076696145,29.92955592883837,30.380542736630932,4832600
2020-05-15,30.453670501708984,30.8741826613686,30.343970568163424,30.59383933169995,2804800
2020-05-19,31.130142211914062,32.04430253393751,31.093575572245687,31.995546069432013,3554300
2020-05-20,31.45925521850586,31.77616531271323,31.373934905552584,31.678655168690447,2352500
2020-05-21,31.36173439025879,31.611605998147187,30.89246574177378,31.459244501062113,2626200
2020-05-22,31.1423397064209,31.489718616557745,30.57556090424045,31.489718616557745,3254400
2020-05-25,31.684743881225586,31.690838796112438,31.221570037642614,31.38611856536698,1190100
2020-05-26,34.03107452392578,34.207812827854546,32.26370282401121,32.36121292811319,6405000
2020-05-27,35.32918930053711,35.58515303362718,34.58567492469357,34.58567492469357,8092200
2020-05-28,34.951332092285156,35.67656442391507,34.67708366667678,35.65218477019453,4885800
2020-05-29,33.62275314331055,34.543005662391074,33.43382500802051,34.52472375760474,5957000
2020-06-01,34.238285064697266,34.65270513939366,33.671506335976204,33.671506335976204,2437100
2020-06-02,34.859920501708984,35.073225502116046,34.591766939983074,34.64052342158959,3009000
2020-06-03,35.91424560546875,36.200681018322044,35.554674067515734,35.62171244444346,3450800
2020-06-04,35.98738098144531,36.200685968050934,35.329186948830184,35.96909907380325,3564600
2020-06-05,36.895442962646484,37.6389572146743,36.65776117799602,37.17578347247877,3427000
2020-06-08,37.15141677856445,37.66334713386236,36.7918479642353,37.60849573178212,7136200
2020-06-09,36.974674224853516,37.3342458333118,36.38961345777028,36.59682354251208,3275000
2020-06-10,36.523685455322266,37.066087419402756,36.26772175759601,36.95638747687282,4584400
2020-06-11,34.957427978515625,35.76188860267407,34.713654093505504,35.3474712972506,4219100
2020-06-12,35.65827941894531,36.212871179475655,35.31699545266906,36.06050968422706,5555500
2020-06-15,35.4632682800293,35.90206530313058,34.68928211821176,34.77460242291615,4413800
2020-06-16,35.80454635620117,36.38960701977636,35.35965452765266,36.38960701977636,3802500
2020-06-17,35.59733200073242,35.956900667223486,35.35355533631875,35.86548548113453,4341900
2020-06-18,35.286521911621094,35.633900773473826,35.06102713700066,35.34746537265888,6961900
2020-06-19,34.75632095336914,35.609535350602,34.738036208300954,35.609535350602,14003500
2020-06-22,34.579566955566406,34.829435679757786,34.396733761779984,34.75021032481943,5184500
2020-06-23,34.603946685791016,35.10978192390905,34.3784547568218,35.10978192390905,3323200
2020-06-24,33.90919494628906,34.457691881139596,33.77511816975617,34.43331222370169,4315200
2020-06-25,34.13467788696289,34.26265971521727,33.74463748945563,33.750732402199766,4425300
2020-06-26,33.17786407470703,34.06764493613804,33.031600319794904,33.823871066336636,8145200
2020-06-29,33.897010803222656,34.220015804858484,33.31194995376895,33.34851661121535,7750600
2020-06-30,34.238285064697266,34.25656980408622,33.52524259508119,33.70197806678114,9049000
2020-07-02,34.408935546875,34.84163761526024,34.28095368415941,34.616145626911624,4895500
2020-07-03,34.738033294677734,34.738033294677734,34.396746430472064,34.43331308269724,4358400
2020-07-06,35.50838088989258,35.87457781734014,35.28740247720518,35.798812138421084,8021300
2020-07-07,34.69390869140625,35.38841965255058,34.64971301232363,35.29371256130519,5596400
2020-07-08,34.55500793457031,34.8517549107666,34.12567391340043,34.72547781824946,5337700
2020-07-09,34.17618179321289,34.52975010039742,33.91731768249989,34.416104486532475,3803100
2020-07-10,35.066410064697266,35.116918574311185,34.17617518141565,34.21405800887359,8338900
2020-07-13,35.476806640625,35.830374920228515,34.93382420186306,35.26845395604606,5737400
2020-07-14,35.40104675292969,35.565203790653655,35.173752615350026,35.40104675292969,6968400
2020-07-15,35.71672821044922,36.247082101618055,35.65359111773821,35.7041025262043,6117500
2020-07-16,36.0197868347168,36.30390518805327,35.48312011863474,35.502061534890196,4244500
2020-07-17,35.72304916381836,36.13975461470959,35.68516632455626,36.082930355816444,2919300
2020-07-20,35.39472961425781,35.685160816443734,35.23057259645748,35.59045373290682,7783500
2020-07-21,35.60308074951172,35.88088336490393,35.55257223416598,35.58413933363324,3408900
2020-07-22,35.55257034301758,35.6093916971352,35.262136278495,35.558883184476166,3673300
2020-07-23,35.344215393066406,35.59045090016838,35.148491289995604,35.445235310633514,3408600
2020-07-24,35.07273483276367,35.31897040448124,34.90857778495196,35.28740329786144,1678400
2020-07-27,34.97802734375,35.13586864304574,34.472927670714775,34.94645734959342,4323200
2020-07-28,34.750732421875,34.92751513553838,34.65602533205845,34.85175235418078,2874000
2020-07-29,35.148494720458984,35.2305732308371,34.510808054482496,34.80123926189806,1872100
2020-07-30,35.21794128417969,35.23056985783476,34.44766766310615,34.725470269060544,3096900
2020-07-31,34.73178482055664,35.167431575162624,34.59288207705332,35.13586158734567,3782100
2020-08-04,34.870689392089844,35.28739475394968,34.72547090911325,34.72547090911325,2102000
2020-08-05,35.30633544921875,35.30633544921875,34.93382287732808,35.00327569655128,1335900
2020-08-06,35.46418380737305,35.596773740247286,35.21163540827366,35.35685102680539,2548500
2020-08-07,35.92507553100586,35.92507553100586,35.27476328432052,35.451548851761274,1680200
2020-08-10,36.51857376098633,36.531202336373966,35.98821984263563,36.019789835856905,1853000
2020-08-11,36.77112579345703,37.24465550529367,36.68904727153207,36.846891472309586,2415900
2020-08-12,37.093135833740234,37.244664336880405,36.94160444010346,37.15627295092335,4303800
2020-08-13,36.733238220214844,37.07418084061812,36.61959260707744,37.04892658108709,1778700
2020-08-14,36.41755294799805,36.5880228138795,36.22182882244815,36.430181523080044,2097200
2020-08-17,36.12081527709961,36.41124654085505,35.931403960367284,36.41124654085505,1987100
2020-08-18,36.00715637207031,36.22182478154259,35.84300225729067,36.19025479260731,1523800
2020-08-19,35.72304916381836,36.089243198861496,35.65991206188017,35.83669479110874,1881300
2020-08-20,35.382102966308594,35.62833850641755,35.34422013083097,35.51469289048028,2556500
2020-08-21,35.07273483276367,35.31897040448124,34.90857778495196,35.27477472091593,2985600
2020-08-24,35.65990447998047,35.65990447998047,35.19900055428218,35.35684472081526,4793800
2020-08-25,35.419986724853516,35.81143788416443,35.04116414119613,35.35684962757728,2984900
2020-08-26,35.805118560791016,36.24707816172911,35.46417598481407,35.691470071966975,4105900
2020-08-27,36.32916259765625,36.39861253628721,35.73567158132455,35.880887191549746,2957200
2020-08-28,35.855628967285156,36.53119842299342,35.71041337311378,36.53119842299342,3894700
2020-08-31,35.590450286865234,35.83037294826461,35.46417611470614,35.83037294826461,2995700
2020-09-01,35.11692428588867,35.49574973158698,34.93382585039199,35.451554055862864,3464700
2020-09-02,35.28107833862305,35.7419793644231,35.18005842096224,35.19899983617959,3186900
2020-09-03,34.908573150634766,35.70410402068691,34.82018179523862,35.50206415935663,3844600
2020-09-04,34.940147399902344,35.426302804299304,34.66234472460351,35.14218728584475,4728600
2020-09-08,34.630767822265625,34.90857044216908,34.390845144238945,34.845433351713964,6914900
2020-09-09,35.003273010253906,35.24319565734823,34.75703752207658,34.889624527789756,2797300
2020-09-10,34.84543228149414,35.21794197088695,34.700216688857886,35.21794197088695,3581400
2020-09-11,34.96540069580078,35.154811999696264,34.7759893919053,34.83912649320379,2471900
2020-09-14,34.92750930786133,35.1926862246071,34.83911796577779,35.18637338317119,5624000
2020-09-15,35.06010437011719,35.19900424511571,34.89594734466839,34.990651542122336,2686700
2020-09-16,34.76967239379883,35.22426062502109,34.72547382672552,35.104299279741085,2783100
2020-09-17,34.8391227722168,34.965396961327095,34.5108087243318,34.573945818886955,4348700
2020-09-18,34.820186614990234,34.883323719083336,34.599205305416405,34.807558037973216,9394600
2020-09-21,34.46030044555664,34.46030044555664,33.803672345200766,34.40978903526241,8163800
2020-09-22,34.28982925415039,34.92751596609057,34.20775073785615,34.48555628092698,5369000
2020-09-23,34.17618179321289,34.79492705340971,34.138298958426056,34.56763293518426,3022500
2020-09-24,34.2266960144043,34.52975293660033,34.018343296458596,34.15093033860739,2870100
2020-09-25,34.38453674316406,34.41610673771663,34.03096841285235,34.16355545278334,7268200
2020-09-28,35.3379020690918,35.47049197368027,34.82017680518748,34.94013813631675,9122600
2020-09-29,35.003273010253906,35.356841249317384,34.79492034956463,35.32527126291234,7362500
2020-09-30,34.92750930786133,35.40103889694411,34.83911796577779,35.091666309156565,15442600
2020-10-01,34.971710205078125,35.12955438852569,34.72547466633782,35.06010445086647,5896500
2020-10-02,35.41366958618164,35.45155241805089,34.63708020434813,34.66233735259119,5295800
2020-10-05,36.508121490478516,36.606261982302435,36.023964874547616,36.2464144946982,6197400
2020-10-06,36.606266021728516,36.985742239022045,36.43615660306261,36.63898050502994,14669600
2020-10-07,37.07733154296875,37.182011971592644,36.85487900083028,36.92030500553273,11727500
2020-10-08,37.12312698364258,37.29323635561142,37.038072297658154,37.214724564491185,4828100
2020-10-09,36.92031478881836,37.2932481247688,36.78946274473978,37.28016233091077,4651800
2020-10-13,36.750186920166016,37.19508895181166,36.501565803385965,37.16237743083366,6540800
2020-10-14,36.540836334228516,36.92030956617791,36.481950270197224,36.82871196937969,7020400
2020-10-15,36.71747970581055,36.8745032772207,36.187522941864,36.383803879751554,3033700
2020-10-16,36.75674057006836,36.94647864681222,36.625888553365854,36.80908373454957,3354200
2020-10-19,36.4819450378418,36.9268471660167,36.357635926105445,36.9268471660167,4681500
2020-10-20,36.36417770385742,36.7894511337703,36.31183454494511,36.74365381697196,4643000
2020-10-21,36.39688491821289,36.53428274682733,36.21369272547628,36.34454471275237,5928700
2020-10-22,36.894134521484375,37.01844362945899,36.39034635296898,36.40343214270314,6557000
2020-10-23,37.411006927490234,37.528773144989124,37.11004259413186,37.12967127946502,2696100
2020-10-26,37.0707893371582,37.2801531455495,36.743656360312336,37.26052445959871,4072800
2020-10-27,36.475406646728516,36.9464774280181,36.24641120417788,36.90722300320238,3597100
2020-10-28,35.51363754272461,36.17444947272772,35.51363754272461,36.08285186700206,5307400
2020-10-29,36.122100830078125,36.331464632059756,35.27809388528483,35.51362926773294,3017700
2020-10-30,36.21369171142578,36.266031915420676,35.801501184374146,36.01086789485274,3461600
2020-11-02,36.370723724365234,36.508118633817695,36.05667358565217,36.44269262680462,5267200
2020-11-03,36.84833526611328,37.03153043290646,36.59971409610826,36.70439746959722,5990700
2020-11-04,36.98573684692383,37.195100667777844,36.2987534285035,36.769827183113094,5820800
2020-11-05,37.0511589050293,37.31286586362208,37.01190153497787,37.22781117576067,2059100
2020-11-06,36.9726448059082,37.29323485233044,36.78944965159555,37.188551485973235,3179900
2020-11-09,39.112098693847656,39.7663675404537,38.19612584529907,38.274637635331814,8042800
2020-11-10,40.13929748535156,40.23743795892025,39.203695959963184,39.25603617048321,5791000
2020-11-11,40.2243537902832,40.564575487746886,40.073873100130996,40.564575487746886,6634900
2020-11-12,39.82525634765625,40.15238934416756,39.5962638395484,39.9103110446392,3352100
2020-11-13,39.779457092285156,40.0607898051564,39.75982840610804,39.91030910563222,3474100
2020-11-16,40.62345886230469,40.721599340472764,40.24398273968813,40.43372080099641,3338000
2020-11-17,40.58420181274414,40.885166144653795,40.23089726744804,40.237440162527605,4616400
2020-11-18,41.1337890625,41.415124721116705,40.63654669884035,40.78702739755969,2840500
2020-11-19,41.21229553222656,41.26463574106965,40.85899101759882,40.93750280448834,2821900
2020-11-20,41.53288650512695,41.57868676773468,41.022558405282744,41.2842653498631,2521900
2020-11-23,41.78805923461914,42.036680441522755,41.69646458487875,41.90582841567894,3023400
2020-11-24,42.16752624511719,42.50120208043525,42.04975708966677,42.38997876682911,4341000
2020-11-25,42.29838943481445,42.370358342132285,41.87965588814637,42.043225337641935,2192100
2020-11-26,42.4488639831543,42.50120419526455,42.13481386874288,42.23949724021335,1441800
2020-11-27,42.455406188964844,42.74328177177357,42.33109413475204,42.44886329415102,2058500
2020-11-30,41.34969711303711,42.35072469693716,41.34969711303711,42.24604132252439,5583100
2020-12-01,42.52737808227539,43.05079202077571,42.265671113025235,42.265671113025235,4288000
2020-12-02,43.27977752685547,43.305949103730555,42.337633179098354,42.60588300031908,3241300
2020-12-03,43.443359375,43.6723548592655,43.24053842412998,43.35176177074394,2637000
2020-12-04,44.163047790527344,44.32007138933761,43.42372711810805,43.59383650802754,3542200
2020-12-07,43.979854583740234,44.19576425223416,43.80320229033625,44.09108086591136,5167800
2020-12-08,44.6275749206543,44.74534113632557,43.96022320768373,44.07798942335501,3626400
2020-12-09,44.725711822509766,44.96124718227012,44.56868530208642,44.817309398069305,5482600
2020-12-10,44.67991256713867,44.79113882866178,44.34623672981919,44.503260306528375,2964700
2020-12-11,44.9547004699707,44.98087204569358,44.37240354088332,44.41820085114883,2960700
2020-12-14,44.5948600769043,45.27529757426816,44.58831718194888,45.268754679312735,7012200
2020-12-15,44.56869125366211,45.07247946013893,44.52943682875168,44.86311270311608,3263900
2020-12-16,44.5490608215332,44.758424609249154,44.32006540255501,44.5490608215332,5224100
2020-12-17,44.5621452331543,44.64719696674542,44.37240718806698,44.55560233868578,2855100
2020-12-18,44.44438171386719,44.68645999813936,44.333155441052895,44.62757688770833,9273700
2020-12-21,44.405128479003906,44.50326897036547,43.84900295762227,44.130335692641616,6901500
2020-12-22,44.48362731933594,44.64719377485561,44.30043218181401,44.64719377485561,6334200
2020-12-23,44.77151107788086,44.93507755263278,44.49017544451761,44.59485881358881,4936100
2020-12-24,44.843482971191406,44.90891192326646,44.65374785192404,44.804228547196466,2404200
2020-12-29,44.93507766723633,45.16407309027296,44.86965166661867,45.144444405912694,6996400
2020-12-30,45.00050735473633,45.281840046191206,44.98742156494774,45.07901914621792,6789700
2020-12-31,45.01358413696289,45.33417710187111,44.9023608332341,45.01358413696289,6465400
2021-01-04,45.5986442565918,46.02958133992051,45.40337579716186,45.94878101098284,7114400
2021-01-05,45.74004364013672,45.85451176764568,45.48417494067209,45.49091029690251,8321300
2021-01-06,46.12385559082031,46.3056593488704,45.65251827963829,45.67271836458917,7483500
2021-01-07,46.45378494262695,46.52785290686827,46.11711591565657,46.32585208938438,3632300
2021-01-08,45.82758331298828,46.33258839314496,45.726582895655326,46.2248526189952,4721300
2021-01-11,45.82758331298828,46.069987308079284,45.60537940136386,45.60537940136386,4266200
2021-01-12,46.352787017822266,46.44032270575056,45.82758187072796,45.91511456516443,5000000
2021-01-13,46.4807243347168,46.59519247219265,46.325856030307335,46.38645628070774,3480200
2021-01-14,47.10692596435547,47.31566213833161,46.265251899182324,46.52112059946356,5698600
2021-01-15,47.27526092529297,47.416661494560884,46.938591905395974,46.97899206804395,4131100
2021-01-18,47.403202056884766,47.403202056884766,47.22139831119814,47.30893400236058,989000
2021-01-19,47.64559555053711,47.92166431374564,47.41665931041629,47.470527189296156,4201600
2021-01-20,47.51766586303711,47.8543348897951,47.36952993464793,47.8543348897951,4548000
2021-01-21,47.12039566040039,47.544600388911306,47.0193952473006,47.490732504094154,3104600
2021-01-22,46.729854583740234,46.898187592792,46.42685037786061,46.871255149521346,5508200
2021-01-25,47.09346389770508,47.100196260845436,46.41338745482291,46.58845583789872,3579700
2021-01-26,46.824127197265625,47.154063878630446,46.73659150947896,47.13386379583227,1700100
2021-01-27,45.9689826965332,46.608655980922705,45.888182364777364,46.46052303720095,3633500
2021-01-28,46.56825256347656,46.87798914257488,45.82757891610885,46.25851598437825,2883100
2021-01-29,45.92184829711914,46.32585293293515,45.719844482465284,46.21811716598753,4720300
2021-02-01,46.238311767578125,46.38644768119995,45.98244309326972,46.12384365132332,3420200
2021-02-02,46.64906311035156,46.763531261923546,46.42012980069989,46.51439786631754,3438400
2021-02-03,46.53458023071289,46.68271614315491,46.36624723220115,46.59518346288742,2347200
2021-02-04,47.053070068359375,47.11367032525893,46.63559764061722,46.696197897516775,1669400
2021-02-05,47.127132415771484,47.26180064361978,46.952064018917916,47.20120039011186,1929700
2021-02-08,47.665802001953125,47.71293752483245,47.19446473411107,47.228132537097466,2679900
2021-02-09,47.76006317138672,47.854331210068274,47.48399441106379,47.6725304884269,2290600
2021-02-10,47.53113555908203,47.76007183835471,47.28873455290529,47.73987175450665,1745400
2021-02-11,47.61866760253906,47.61866760253906,47.308931011608344,47.49073175231004,1968700
2021-02-12,47.81393814086914,47.96880644306595,47.61866967231593,47.62540203554471,1668200
2021-02-16,47.982276916503906,48.28527818156477,47.90820894276946,47.975541559396746,2074200
2021-02-17,47.80720138549805,48.1102026053337,47.787001304175675,47.84086619204094,2364500
2021-02-18,47.86106872558594,47.92840432910495,47.51766732551093,47.712935786129265,2027100
2021-02-19,48.15060043334961,48.325671787643834,47.76679890683344,47.874531670832056,2743700
2021-02-22,48.5344123840332,48.790284098873514,48.0900075549578,48.09674291176428,3294300
2021-02-23,49.89456558227539,50.14370195664104,49.025955950619625,49.15389181642646,4833400
2021-02-24,51.389373779296875,51.793381406007555,49.8878263689993,50.083094826031385,8569500
2021-02-25,50.93149948120117,51.49710774401594,50.59483345553391,51.38264261242537,4363300
2021-02-26,50.096553802490234,50.92476604935857,49.93495316514502,50.675629737790445,5689500
2021-03-01,50.87090301513672,51.0527037601549,50.21102965300757,50.57463713002756,2677600
2021-03-02,51.60485076904297,51.928052115003474,50.97864217426045,51.173913645434276,3573400
2021-03-03,51.833778381347656,52.16371502915619,51.62504221800148,51.91457870432256,3233800
2021-03-04,51.355709075927734,52.17718306969684,51.08637265323485,51.67891038836583,3138700
2021-03-05,52.13679122924805,52.257991740761916,51.71931880937735,51.78665442254651,3629400
2021-03-08,52.547523498535156,52.857260106479146,52.17718664036194,52.30512249761824,5409000
2021-03-09,52.53404998779297,52.95825166846751,52.21757807596786,52.601385583560976,2616000
2021-03-10,53.24779510498047,53.47672535820764,52.61485126975957,52.62831599436618,2375200
2021-03-11,53.328609466552734,53.651810838065124,53.19393823709957,53.348809552272265,3186000
2021-03-12,53.40266036987305,53.84033276970726,53.09292380818801,53.530596208022224,3820200
2021-03-15,53.032325744628906,53.51039832487954,52.89765454515792,53.42286264392171,3903400
2021-03-16,53.14006805419922,53.32860416449825,52.87746097896991,53.11313261358967,2847900
2021-03-17,53.15353012084961,53.752803232279014,53.14679476428832,53.30166605631254,4350800
2021-03-18,53.281463623046875,53.97500176082005,53.26126354123779,53.46999971559282,4269200
2021-03-19,53.01212692260742,53.193927657926736,52.554254412703244,53.166992219996104,14258500
2021-03-22,52.89765548706055,53.0121266073475,52.55425410016626,52.85725532389651,4485800
2021-03-23,52.554264068603516,53.01887202009953,52.49366381236287,52.85053597932516,4848400
2021-03-24,52.62158966064453,52.96499104727481,52.58791886671153,52.64178974221102,1961500
2021-03-25,52.931331634521484,53.11986774401671,52.554259415531035,52.60812430953658,3778900
2021-03-26,53.544071197509766,53.63834224873774,53.19393440791457,53.19393440791457,3349100
2021-03-29,53.443058013916016,53.591193925482045,53.08618595245913,53.355522340674824,6500000
2021-03-30,53.56427001953125,53.69220587919209,53.42286943300547,53.45653424365982,12049500
2021-03-31,52.938053131103516,53.685462101055066,52.810123278493954,53.685462101055066,11081200
2021-04-01,53.193939208984375,53.207403937381905,52.877467202273365,53.0592739640553,13893900
2021-04-05,54.05464553833008,54.289338089018344,53.83376271477125,53.8751797610742,4248300
2021-04-06,53.964900970458984,54.27552268296276,53.88207296332164,54.109860601146714,5861800
2021-04-07,53.89588928222656,54.199606204015275,53.89588928222656,53.99252703620868,6482900
2021-04-08,54.0477409362793,54.0477409362793,53.43340230637988,53.764732573667956,6943500
2021-04-09,54.06153869628906,54.1857898082946,53.8268461964173,54.1857898082946,3407900
2021-04-12,54.17888259887695,54.27552032595833,53.79923655232192,54.14437042510669,5478500
2021-04-13,53.50243377685547,54.17198705224652,53.50243377685547,54.00632494913822,4527700
