"st_pr_id","stock_ticker","date","close_price","high_price","low_price","open_price","volume"
38,"BMO.TO","2020-02-26","77.16043090820312","78.82941809238108","76.73310660835507","78.45047442272686",3015000
39,"BMO.TO","2020-02-27","75.39471435546875","76.52349964826647","74.72550518492764","76.48318347119388",2012800
40,"BMO.TO","2020-02-28","73.54027557373047","74.55618287832392","72.23410903925317","73.8385992687179",4242900
41,"BMO.TO","2020-03-02","74.25785064697266","74.36267022711608","72.66143121751357","73.23388514637081",2796500
42,"BMO.TO","2020-03-03","72.54856872558594","75.05607629501819","72.43568465730233","74.62875187370462",3630700
43,"BMO.TO","2020-03-04","73.31450653076172","73.45157165586377","72.02446915930597","73.27419036390421",2321700
44,"BMO.TO","2020-03-05","70.96019744873047","72.12929263393517","70.35549176988991","72.10510539100302",3173700
45,"BMO.TO","2020-03-06","68.0253677368164","69.57341298091603","67.96086431379935","69.5008450921756",4113800
46,"BMO.TO","2020-03-09","58.98703002929688","64.9050803672621","58.32587920594084","64.9050803672621",5946800
47,"BMO.TO","2020-03-10","61.252662658691406","62.28469283075941","57.866306736285104","62.1476276691471",6116200
48,"BMO.TO","2020-03-11","58.35811996459961","60.30124359219634","57.979176286442936","59.80135141153304",5313900
49,"BMO.TO","2020-03-12","48.77959060668945","54.79439558630688","48.263575594861656","54.02037306856519",11609700
50,"BMO.TO","2020-03-13","57.06002426147461","57.06002426147461","51.84343518696003","52.810961797505705",8046800
51,"BMO.TO","2020-03-16","49.997066497802734","53.01253364312704","49.18273083240683","50.74690182048334",4621900
52,"BMO.TO","2020-03-17","49.5132942199707","51.15002972030051","47.529860597547625","50.79527021020839",7088300
53,"BMO.TO","2020-03-18","46.86871337890625","48.37644505526848","45.20778765809308","45.93343556419872",5353600
54,"BMO.TO","2020-03-19","48.91665649414063","49.7390565851601","46.87678365826492","47.2637949230343",5091100
55,"BMO.TO","2020-03-20","50.19863510131836","54.56057881413246","48.85215853590282","49.98900514273408",8743500
56,"BMO.TO","2020-03-23","45.344871520996094","50.771097614014025","44.95785712021","49.62618641938143",5328000
57,"BMO.TO","2020-03-24","51.68218231201172","51.883750890569786","47.57824592954175","48.698969809906245",5574400
58,"BMO.TO","2020-03-25","56.17312240600586","58.85801698594338","51.94824729269005","53.15765860062039",6015900
59,"BMO.TO","2020-03-26","56.42308044433594","58.68870934818499","55.10884934665369","56.43113875865652",3482800
60,"BMO.TO","2020-03-27","53.74625015258789","55.149165773852445","52.57714867537992","54.0203804739701",2805500
61,"BMO.TO","2020-03-30","54.673465728759766","54.77022087237912","52.18208075657072","54.08488885471901",3043900
62,"BMO.TO","2020-03-31","57.29384994506836","58.05174975756862","54.423515397720585","54.69764570779998",3658700
63,"BMO.TO","2020-04-01","54.12519073486328","55.35073109730634","53.69786634647702","54.43157890116637",2798400
64,"BMO.TO","2020-04-02","54.794395446777344","56.277943215542656","53.92361780976624","54.26225765841554",3317700
65,"BMO.TO","2020-04-03","53.98006057739258","55.3184788346575","53.10928903017478","54.89921276434468",1591500
66,"BMO.TO","2020-04-06","57.00359344482422","57.12453582624418","55.4394254063172","56.80202485958596",3811600
67,"BMO.TO","2020-04-07","58.07593536376953","60.615700574279295","57.834056770768576","59.82554907381986",3141900
68,"BMO.TO","2020-04-08","60.381866455078125","60.61568668068815","57.50346818328776","58.624188682719264",3743300
69,"BMO.TO","2020-04-09","60.55120468139648","62.34919925462431","59.9948795423804","61.00272251694221",4126900
70,"BMO.TO","2020-04-13","59.21278762817383","61.1639699930254","58.92252838282906","61.1639699930254",3657400
71,"BMO.TO","2020-04-14","58.84996032714844","60.63182581900658","58.23719627885208","60.34156657449364",2992600
72,"BMO.TO","2020-04-15","55.90704727172852","57.47928557371484","55.85867279059725","57.47928557371484",2993700
73,"BMO.TO","2020-04-16","54.54445266723633","56.35050521268009","53.93974699720352","56.35050521268009",6459200
74,"BMO.TO","2020-04-17","56.431129455566406","56.64882693403264","55.560357995853394","56.64076246965656",2758000
75,"BMO.TO","2020-04-20","55.81029891967773","56.76170268442477","54.27031230540243","55.21365775746192",4025700
76,"BMO.TO","2020-04-21","53.5608024597168","55.18947385323689","53.5608024597168","54.42351572214579",4094800
77,"BMO.TO","2020-04-22","54.28644943237305","54.85890344021593","53.83493164694547","54.68152211216059",3461600
78,"BMO.TO","2020-04-23","53.93168258666992","54.93146090640656","53.84299192953204","54.51220101470545",2561500
79,"BMO.TO","2020-04-24","54.43963241577149","54.60089094997393","53.52048030066193","54.09293425646637",4905600
80,"BMO.TO","2020-04-27","56.28600311279297","56.4391971878888","54.56864118428842","54.72183525938425",6015700
81,"BMO.TO","2020-04-28","57.45509719848633","58.10011282257171","56.93101777484077","57.64860127057359",8798900
82,"BMO.TO","2020-04-29","60.34157180786133","60.34963627407078","58.64839683561161","58.85802989735997",4690200
83,"BMO.TO","2020-04-30","57.87981796264648","59.67092929031339","57.87981796264648","59.66274896176007",9976000
84,"BMO.TO","2020-05-01","56.064186096191406","57.00471810132209","55.94150610950727","56.93929418288543",2289000
85,"BMO.TO","2020-05-04","56.07234573364258","56.29317090070959","54.698343964404856","55.835166151122536",5369700
86,"BMO.TO","2020-05-05","55.40987396240234","57.25005427849689","55.22176389570685","56.448550773103214",6703600
87,"BMO.TO","2020-05-06","55.59798812866211","56.154131803679945","54.8455540461595","55.8678765193716",2857400
88,"BMO.TO","2020-05-07","54.87826919555664","56.489450414092985","54.79648464553048","55.85970251515421",2602700
89,"BMO.TO","2020-05-08","55.89241409301758","55.96602455949528","55.00095184628232","55.61434536129662",3335000
90,"BMO.TO","2020-05-11","56.19501876831055","56.43219832162201","55.05001639499211","55.442590954898215",3344800
91,"BMO.TO","2020-05-12","55.04184341430664","56.92291298564056","55.04184341430663","56.36676932112421",2000100
92,"BMO.TO","2020-05-13","52.22023010253906","55.09909364933041","52.08937295221951","55.074552668847055",3580700
93,"BMO.TO","2020-05-14","51.63138198852539","52.05666856883189","49.9302356672994","51.84402371873813",3996800
94,"BMO.TO","2020-05-15","51.009796142578125","51.59865482655187","50.609047520336205","51.44326294933892",2180500
95,"BMO.TO","2020-05-19","53.34069442749024","54.16673267206911","52.93994579467425","53.95408786618766",4125700
96,"BMO.TO","2020-05-20","54.34666442871094","54.70652396413792","53.855950851158845","54.264879872412536",3457500
97,"BMO.TO","2020-05-21","53.24256134033203","54.6738130228128","53.16077677785699","54.37938360609293",2767500
98,"BMO.TO","2020-05-22","52.45740509033203","53.43065798589421","52.03211860889079","53.365227856496965",2600700
99,"BMO.TO","2020-05-25","53.365234375","53.79051778850884","52.59644586007714","52.882701151215706",1270300
100,"BMO.TO","2020-05-26","57.40544891357422","57.519948522220105","54.428446609259744","54.79648017422715",3843100
101,"BMO.TO","2020-05-27","57.88798904418945","58.885776816384464","56.63666728520311","56.84113178803778",4658100
102,"BMO.TO","2020-05-28","56.751163482666016","58.51773967562983","56.43219937667439","58.4359488876229",2298300
103,"BMO.TO","2020-05-29","55.54891586303711","56.35859980482584","55.26266680068019","56.09687924522915",3355400
104,"BMO.TO","2020-06-01","56.50580596923828","57.60991925605149","55.62252407545356","55.85970364315174",1886500
105,"BMO.TO","2020-06-02","57.67532730102539","58.01065198242697","56.90654523884739","57.25004400533711",2001000
106,"BMO.TO","2020-06-03","60.464237213134766","61.07763066264996","58.55862673243163","58.84487576091989",3129700
107,"BMO.TO","2020-06-04","60.6441764831543","61.11035532842647","59.417389391410495","60.52149652602755",2487200
108,"BMO.TO","2020-06-05","62.21445846557617","64.10370846874781","61.85459894506294","62.97506666317642",2454400
109,"BMO.TO","2020-06-08","63.75202560424805","64.0464549695746","62.32895449834374","64.0382808825874",2383000
110,"BMO.TO","2020-06-09","63.21225738525391","63.96468538836511","62.01000490215094","62.58250311326544",1817100
111,"BMO.TO","2020-06-10","61.920021057128906","63.19587738846264","61.65012645172813","63.12227317231366",2506700
112,"BMO.TO","2020-06-11","59.294700622558594","60.43970298598087","58.77127204038171","59.09023613765322",3129500
113,"BMO.TO","2020-06-12","60.8895263671875","61.53563494405616","60.00624445833648","61.21667081923968",3406800
114,"BMO.TO","2020-06-15","61.07764053344727","62.11631753032616","59.26199463109284","59.368313933210565",2099900
115,"BMO.TO","2020-06-16","62.78695297241211","63.2122426067501","61.33116679898966","62.97506304909258",2712900
116,"BMO.TO","2020-06-17","62.27170944213867","62.92599835717981","61.8546001028059","62.92599835717981",1826900
117,"BMO.TO","2020-06-18","62.607025146484375","62.88509383920068","61.42930776613152","61.74827185001698",2034900
118,"BMO.TO","2020-06-19","62.149044036865234","63.26133170891426","61.99365521898869","63.26133170891426",7035500
119,"BMO.TO","2020-06-22","61.5029296875","62.01818430961212","61.25757598913643","61.92003908640923",1575200
120,"BMO.TO","2020-06-23","62.09996032714844","62.598854223501895","61.25756755651405","62.11631474221638",3662300
121,"BMO.TO","2020-06-24","60.4806022644043","61.66650021924792","60.096214209829405","61.61742449161725",3430200
122,"BMO.TO","2020-06-25","60.317012786865234","60.81590654435094","59.8508340901707","60.11254833674027",1786900
123,"BMO.TO","2020-06-26","57.85527420043945","59.875384494680624","57.487240589807314","59.76088487182789",3616800
124,"BMO.TO","2020-06-29","58.44413757324219","59.28653039620233","57.82256368610422","58.19878389341333",1730300
125,"BMO.TO","2020-06-30","59.09840774536133","59.196546690190445","57.75712142144367","58.035190084806125",2614300
126,"BMO.TO","2020-07-02","58.97574234008789","60.27613359721485","58.48502877588454","59.37649102288179",2096200
127,"BMO.TO","2020-07-03","59.09024810791016","59.09024810791016","58.60771482086911","58.79581869082126",384700
128,"BMO.TO","2020-07-06","60.276123046875","60.3660879125376","59.29469609025087","60.02258910169519",3505000
129,"BMO.TO","2020-07-07","58.86124038696289","59.908097613103095","58.779455836125926","59.71181344314212",2226200
130,"BMO.TO","2020-07-08","58.902130126953125","58.92667110823285","57.69988411422186","58.75491543808136",2244900
131,"BMO.TO","2020-07-09","57.969764709472656","58.6240535141329","57.56083576650012","58.55862338571478",4444800
132,"BMO.TO","2020-07-10","59.55642318725586","59.662742487862666","57.994317550245945","58.05974145228611",4538400
133,"BMO.TO","2020-07-13","59.89174270629883","60.50513619217352","59.131134534223776","60.12074194266359",4278200
134,"BMO.TO","2020-07-14","60.398834228515625","60.398834228515625","59.172046778079576","59.72819067186779",5029100
135,"BMO.TO","2020-07-15","61.797340393066406","62.03451993078737","60.80773309139239","60.81591341745464",2239600
136,"BMO.TO","2020-07-16","61.74828338623047","62.41892674427853","61.08582035589667","61.339354357182586",2137400
137,"BMO.TO","2020-07-17","61.012203216552734","62.05906041811812","60.94677308151461","61.928206387803",1688400
138,"BMO.TO","2020-07-20","60.832275390625","61.09398969930049","60.50513718460162","60.832275390625",3534000
139,"BMO.TO","2020-07-21","61.40477752685547","62.07542080875193","61.12670257400221","61.13488290078759",2205800
140,"BMO.TO","2020-07-22","61.17578506469727","61.33935417993906","60.80774519576057","61.24938929462754",939100
141,"BMO.TO","2020-07-23","60.71777725219727","61.30663602102675","60.44788884961831","60.93860241038906",2828900
142,"BMO.TO","2020-07-24","60.3006706237793","60.66052388605092","59.9817002762205","60.56238492350461",2482500
143,"BMO.TO","2020-07-27","60.660526275634766","60.69324134435931","59.24563543192624","60.11256291396178",4266100
144,"BMO.TO","2020-07-28","60.48877334594727","60.66870309364432","60.11255943701752","60.60327295997976",5392300
145,"BMO.TO","2020-07-29","61.3965950012207","61.46202513363829","60.11255829138962","60.61145213149223",4071900
146,"BMO.TO","2020-07-30","61.69102478027344","61.69102478027344","60.11255870350259","60.78320196597844",3647200
147,"BMO.TO","2020-07-31","60.78685760498047","61.65785087811395","60.38039703091018","61.63296644094393",2600000
148,"BMO.TO","2020-08-04","60.55458831787109","61.5665975187886","60.52970388320861","60.96934577210309",5142100
149,"BMO.TO","2020-08-05","61.72421646118164","61.73250705482501","60.662431905968674","60.72049770495945",7900600
150,"BMO.TO","2020-08-06","61.632957458496094","62.022824131835385","61.50852896208319","61.7076107591261",4639900
151,"BMO.TO","2020-08-07","62.42100143432617","62.4873641507516","61.25138228994167","61.48365179743066",2311800
152,"BMO.TO","2020-08-10","63.54084777832031","63.61550741929462","62.321459714883225","62.42100379328324",5894700
153,"BMO.TO","2020-08-11","64.3537826538086","64.75194635573881","63.92243125990327","64.05515671301197",4454700
154,"BMO.TO","2020-08-12","65.2413558959961","65.3326030521244","64.87636727148289","64.92613614620844",3597800
155,"BMO.TO","2020-08-13","64.5279769897461","65.33260760695777","64.4118453881586","64.99250339609608",2273800
156,"BMO.TO","2020-08-14","64.72705078125","65.11692382181926","64.08832705195557","64.22104615353629",2396400
157,"BMO.TO","2020-08-17","64.51966857910156","64.95101987564885","64.32888369419128","64.6938659504661",1902200
158,"BMO.TO","2020-08-18","64.12979888916016","64.71875374540899","63.85606376491551","64.51967192904102",2127300
159,"BMO.TO","2020-08-19","63.88094711303711","64.66068685082371","63.781403042199855","63.88094711303711",1429400
160,"BMO.TO","2020-08-20","63.101200103759766","63.78969901052961","63.04313431214644","63.78969901052961",1565500
161,"BMO.TO","2020-08-21","62.61180114746094","63.17587165612988","62.58691037890531","63.04314620529115",2152500
162,"BMO.TO","2020-08-24","63.74822235107422","63.86435393724892","62.910410483359456","62.95188876214905",2270100
163,"BMO.TO","2020-08-25","67.38151550292969","67.70502589113265","64.2874213427114","65.0256892879641",3943300
164,"BMO.TO","2020-08-26","69.31426239013672","69.67925096800913","67.40638193465905","67.52251351331003",3731100
165,"BMO.TO","2020-08-27","69.40553283691406","70.03596613889358","68.94100636634943","69.50507693576299",2537800
166,"BMO.TO","2020-08-28","68.7087173461914","69.71242956696082","68.24418472125717","69.67924821313008",1666100
167,"BMO.TO","2020-08-31","68.66724395751953","68.97416675576986","67.85432288126214","68.50963409778333",3064900
168,"BMO.TO","2020-09-01","67.9372787475586","68.57600250335923","67.63035592382748","68.22760772746797",2025000
169,"BMO.TO","2020-09-02","67.97045135498047","68.36032436153093","67.89579172478963","67.96215443413786",1692400
170,"BMO.TO","2020-09-03","67.53910064697266","68.74190103152155","67.45615042393047","68.3686155347872",2052700
171,"BMO.TO","2020-09-04","67.49762725830078","68.65894301348266","66.95014440626115","68.07828513589172",2337800
172,"BMO.TO","2020-09-08","66.49393463134766","66.9916424344222","65.73907283920443","66.85891697829669",2293200
173,"BMO.TO","2020-09-09","66.95845031738281","67.48933939923208","66.47733010923909","66.84231872627186",1544700
174,"BMO.TO","2020-09-10","66.22017669677734","67.09946047503382","66.02108856197864","67.03309776343426",1238300
175,"BMO.TO","2020-09-11","66.78424835205078","66.89208301391875","66.29483125561109","66.29483125561109",1615800
176,"BMO.TO","2020-09-14","67.48933410644531","67.62205320215072","67.04969221333273","67.07457664823397",1463900
177,"BMO.TO","2020-09-15","67.39808654785156","67.91238807122438","67.15752646411411","67.680118579939",1287500
178,"BMO.TO","2020-09-16","66.89208221435547","67.55569667758658","66.8671977795062","67.36490546258126",1576300
179,"BMO.TO","2020-09-17","67.01651000976562","67.27365760542196","66.36119247463503","66.36119247463503",1717800
180,"BMO.TO","2020-09-18","66.55198669433594","67.09946326606361","66.37778298696688","66.99991919452367",3300900
181,"BMO.TO","2020-09-21","65.67269897460938","65.8137150013062","64.39524515516845","65.42384827962032",1671000
182,"BMO.TO","2020-09-22","64.73534393310547","66.33630795259324","64.73534393310547","65.71417177396374",1544500
183,"BMO.TO","2020-09-23","64.41183471679688","65.78053559868873","64.37035643937422","65.09203669713088",1278800
184,"BMO.TO","2020-09-24","64.69387817382812","65.05056990507221","63.65698434215317","64.2874175638469",1526500
185,"BMO.TO","2020-09-25","64.68557739257812","64.85977476942165","64.12150698383387","64.2874074392953",1300500
186,"BMO.TO","2020-09-28","66.02110290527344","66.30314132649708","65.5980547664848","65.5980547664848",1350800
187,"BMO.TO","2020-09-29","64.84318542480469","65.88007916510935","64.63580667674375","65.78054141640627",2461300
188,"BMO.TO","2020-09-30","64.56945037841797","65.57316918808303","64.37036853252057","64.90955459682803",4141200
189,"BMO.TO","2020-10-01","63.93901824951172","64.85148349134475","63.80629281063558","64.85148349134475",1720500
190,"BMO.TO","2020-10-02","64.20445251464844","64.35376544511934","62.976767716477056","63.04313042528551",3702100
191,"BMO.TO","2020-10-05","65.07544708251953","65.34918854242171","64.42842641634854","64.61092072295",3557500
192,"BMO.TO","2020-10-06","66.6681137084961","67.24877159758637","65.44042889180992","65.71417032325091",3934900
193,"BMO.TO","2020-10-07","67.7879638671875","67.92897989217299","67.14094320789226","67.3649094635341",2186600
194,"BMO.TO","2020-10-08","68.19441986083984","68.64235867082415","67.9206784221778","68.1363540703991",3700700
195,"BMO.TO","2020-10-09","67.83773040771484","68.50134488754576","67.5391045246606","68.25248787543498",3752800
196,"BMO.TO","2020-10-13","67.51424407958984","68.18614939086726","67.10778338882811","67.89582032603745",4889900
197,"BMO.TO","2020-10-14","67.14094543457031","67.79626303727338","66.96674804580577","67.55570293030411",3543600
198,"BMO.TO","2020-10-15","67.19902038574219","67.55571213381535","65.95474772902622","66.4441586028928",1295400
199,"BMO.TO","2020-10-16","67.18241119384766","67.7050096406637","67.03309825599972","67.2902521831635",1445700
200,"BMO.TO","2020-10-19","66.17869567871094","67.2819519807446","65.93813560564897","67.18240791746838",3008900
201,"BMO.TO","2020-10-20","67.0745849609375","67.24878235553135","66.24506994171117","66.51881141694322",3351200
202,"BMO.TO","2020-10-21","67.978759765625","68.03682556935075","66.87550949483571","66.9003939351899",3838900
203,"BMO.TO","2020-10-22","68.62576293945312","69.22300828588315","67.98703299239527","68.0036268326464",3873300
204,"BMO.TO","2020-10-23","69.75390625","70.18525755039833","68.96586961126356","69.0156384810416",2899400
205,"BMO.TO","2020-10-26","69.38892364501953","69.47187387046884","68.82485325178907","69.29767649841634",3744000
206,"BMO.TO","2020-10-27","68.08659362792969","69.30598170680162","67.84603351527424","69.27280034691493",6615400
207,"BMO.TO","2020-10-28","66.42755126953125","67.84602091560222","66.27823834211871","67.52251062765775",7170500
208,"BMO.TO","2020-10-29","67.257080078125","67.46445883539941","65.73906605598891","66.39438368841975",3056700
209,"BMO.TO","2020-10-30","66.67713165283203","67.24026735290502","66.14761044340767","66.9208783914901",4793500
210,"BMO.TO","2020-11-02","66.82001495361328","67.08897576359198","66.24847243084211","66.98811305515063",3004700
211,"BMO.TO","2020-11-03","68.5262222290039","68.89604567476073","67.12258347810727","67.32430244282452",5595900
212,"BMO.TO","2020-11-04","69.49282836914062","69.49282836914062","67.57648145009485","68.50103400072696",8269300
213,"BMO.TO","2020-11-05","68.99691009521484","69.99711103474023","68.95488877939248","69.55164532933074",3720700
214,"BMO.TO","2020-11-06","68.40016174316406","69.46760461097749","68.08917960118883","69.19864378986097",3724000
215,"BMO.TO","2020-11-09","71.35032653808594","72.10678081088531","70.77878402225213","70.77878402225213",8452000
216,"BMO.TO","2020-11-10","73.60286712646484","74.06514646503692","71.44277409560485","71.77897666797266",4138300
217,"BMO.TO","2020-11-11","73.41795349121094","74.37612662951975","73.33390445342658","74.37612662951975",3160500
218,"BMO.TO","2020-11-12","72.93046569824219","73.3591241601687","72.40095094823721","72.93046569824219",1972500
219,"BMO.TO","2020-11-13","73.57766723632812","73.73736493180073","72.99771784753348","73.13220146741187",2021500
220,"BMO.TO","2020-11-16","75.35952758789062","75.67050969922485","74.0819590040669","74.47699657390014",4699700
221,"BMO.TO","2020-11-17","76.33450317382812","76.48579401189134","74.45177773212096","74.67871078295039",4617800
222,"BMO.TO","2020-11-18","76.91444396972656","77.3430959531732","76.20001758478546","76.56983460506119",2011000
223,"BMO.TO","2020-11-19","77.55323028564453","77.77176292116464","76.47738717620821","76.75475478138404",1985400
224,"BMO.TO","2020-11-20","78.46098327636719","78.78037864050911","76.85562527711332","77.41876095989952",2494900
225,"BMO.TO","2020-11-23","79.71333312988281","79.93186579226273","79.02412065240605","79.19222516674888",1830500
226,"BMO.TO","2020-11-24","81.76416015625","81.77256698477503","80.51181203233483","80.69672378469774",2891500
227,"BMO.TO","2020-11-25","81.56243896484375","82.15919552343864","80.73034251413041","81.1842086417696",3411300
228,"BMO.TO","2020-11-26","81.66329956054688","81.94066076194343","81.25144834743112","81.50360188964359",742900
229,"BMO.TO","2020-11-27","81.33550262451172","82.4113522496545","81.20102542920097","81.27666764921364",1189600
230,"BMO.TO","2020-11-30","78.44417572021484","81.10856968270123","78.44417572021484","80.83120205047824",3665200
231,"BMO.TO","2020-12-01","81.12537384033203","81.91544897628455","79.84781167504501","80.85641304698049",2718500
232,"BMO.TO","2020-12-02","81.80618286132812","82.05832998880904","80.71352607131817","81.13377769631724",2109900
233,"BMO.TO","2020-12-03","82.1676025390625","82.41974967582232","81.80618587176207","81.85661401660781",1927100
234,"BMO.TO","2020-12-04","82.4113540649414","82.89044070650195","81.87343244678682","82.15920050094891",1401200
235,"BMO.TO","2020-12-07","81.85661315917969","82.52901834189153","81.61286644075992","82.1591948501469",2858100
236,"BMO.TO","2020-12-08","82.07515716552734","82.17601346812198","81.45318645357663","81.58766366121345",1868200
237,"BMO.TO","2020-12-09","82.64669799804688","82.78958203208954","82.17601174983011","82.41135808020441",1335400
238,"BMO.TO","2020-12-10","81.95746612548828","82.41973902272949","81.52880771211198","82.20121281495597",1365800
239,"BMO.TO","2020-12-11","81.6465072631836","81.85663313248611","81.26828326345212","81.43638139388108",1220400
240,"BMO.TO","2020-12-14","80.78917694091797","82.17600221188636","80.73874238399709","82.15078813969146",2631400
241,"BMO.TO","2020-12-15","81.91544342041016","82.15919012481098","81.01610522746333","81.1253683380441",2656400
242,"BMO.TO","2020-12-16","81.8902359008789","82.41135024982444","81.55403330196343","82.05833399407103",3019200
243,"BMO.TO","2020-12-17","82.01631164550781","82.20122339321222","81.57084593287327","81.93226259996884",1554800
244,"BMO.TO","2020-12-18","81.05812072753906","82.21801269290052","80.83118130033003","82.11715001274875",4353100
245,"BMO.TO","2020-12-21","81.34392547607422","81.40276046296148","79.64611127408992","80.04114893427551",1409500
246,"BMO.TO","2020-12-22","81.24305725097656","81.50361123862727","80.55383834487549","81.50361123862727",1229000
247,"BMO.TO","2020-12-23","81.80618286132812","81.9238528033254","81.36071716483404","81.36071716483404",1842100
248,"BMO.TO","2020-12-24","81.73894500732422","81.99109855950583","81.25985838820414","81.91544992883885",527600
249,"BMO.TO","2020-12-29","81.6465072631836","82.36934076658686","81.58767227628019","82.01633084516646",2252900
250,"BMO.TO","2020-12-30","81.20101928710938","82.2264342754827","81.20101928710938","81.80618265156123",977300
251,"BMO.TO","2020-12-31","81.34392547607422","82.10878671814126","80.96570147644648","81.1169923588041",1037700
252,"BMO.TO","2021-01-04","80.6799087524414","81.6633024721064","80.41935478538831","81.53722569650512",2617000
253,"BMO.TO","2021-01-05","81.07494354248047","81.34390432868953","80.52021472640659","80.528615141969",1663700
254,"BMO.TO","2021-01-06","82.53741455078125","82.57103544945635","81.46157144330128","81.50359916977784",2975700
255,"BMO.TO","2021-01-07","83.41154479980469","83.47878660208933","82.5374206076979","82.78957415999972",2872000
256,"BMO.TO","2021-01-08","83.93266296386719","84.03352567187888","83.34431319846115","83.54603220195301",3451700
257,"BMO.TO","2021-01-11","83.94105529785156","84.24363695710575","83.3358919793432","83.3358919793432",4246500
258,"BMO.TO","2021-01-12","83.73094940185547","84.21843649093049","83.65530076279761","84.05033837918488",1479700
259,"BMO.TO","2021-01-13","83.45357513427734","83.86541996419648","83.34431201155267","83.63848689006633",2301600
260,"BMO.TO","2021-01-14","83.63007354736328","84.04191834520344","83.12577287883008","83.42835456245618",1711100
261,"BMO.TO","2021-01-15","84.57984161376953","84.63867658607242","83.30227946696493","83.46197714001464",4344500
262,"BMO.TO","2021-01-18","85.08415222167969","85.16820126951045","84.31929113759777","84.55463103653642",576200
263,"BMO.TO","2021-01-19","84.47056579589844","86.05070939481338","84.42853807377402","85.08413591125253",2113900
